t,K,Z
0.998,1.56747,0.66043
0.999,1.568,0.660805
1,1.56854,0.66118
1.001,1.56907,0.661556
1.002,1.5696,0.661933
1.003,1.57013,0.66231
1.004,1.57066,0.662687
1.005,1.57119,0.663065
1.006,1.57172,0.663444
1.007,1.57225,0.663823
1.008,1.57278,0.664203
1.009,1.5733,0.664584
1.01,1.57383,0.664965
1.011,1.57436,0.665346
1.012,1.57489,0.665728
1.013,1.57541,0.666111
1.014,1.57594,0.666494
1.015,1.57646,0.666878
1.016,1.57699,0.667263
1.017,1.57751,0.667648
1.018,1.57804,0.668033
1.019,1.57856,0.66842
1.02,1.57909,0.668806
1.021,1.57961,0.669194
1.022,1.58013,0.669581
1.023,1.58065,0.66997
1.024,1.58118,0.670359
1.025,1.5817,0.670748
1.026,1.58222,0.671139
1.027,1.58274,0.671529
1.028,1.58326,0.671921
1.029,1.58378,0.672313
1.03,1.5843,0.672705
1.031,1.58481,0.673098
1.032,1.58533,0.673492
1.033,1.58585,0.673886
1.034,1.58637,0.674281
1.035,1.58688,0.674676
1.036,1.5874,0.675072
1.037,1.58792,0.675469
1.038,1.58843,0.675866
1.039,1.58895,0.676263
1.04,1.58946,0.676662
1.041,1.58997,0.677061
1.042,1.59049,0.67746
1.043,1.591,0.67786
1.044,1.59151,0.678261
1.045,1.59203,0.678662
1.046,1.59254,0.679064
1.047,1.59305,0.679466
1.048,1.59356,0.679869
1.049,1.59407,0.680273
1.05,1.59458,0.680677
1.051,1.59509,0.681081
1.052,1.5956,0.681487
1.053,1.59611,0.681893
1.054,1.59661,0.682299
1.055,1.59712,0.682706
1.056,1.59763,0.683114
1.057,1.59813,0.683522
1.058,1.59864,0.683931
1.059,1.59914,0.68434
1.06,1.59965,0.68475
1.061,1.60015,0.685161
1.062,1.60066,0.685572
1.063,1.60116,0.685984
1.064,1.60166,0.686396
1.065,1.60217,0.686809
1.066,1.60267,0.687223
1.067,1.60317,0.687637
1.068,1.60367,0.688052
1.069,1.60417,0.688467
1.07,1.60467,0.688883
1.071,1.60517,0.6893
1.072,1.60567,0.689717
1.073,1.60617,0.690135
1.074,1.60666,0.690553
1.075,1.60716,0.690972
1.076,1.60766,0.691391
1.077,1.60815,0.691812
1.078,1.60865,0.692232
1.079,1.60914,0.692654
1.08,1.60964,0.693075
1.081,1.61013,0.693498
1.082,1.61063,0.693921
1.083,1.61112,0.694345
1.084,1.61161,0.694769
1.085,1.6121,0.695194
1.086,1.61259,0.69562
1.087,1.61309,0.696046
1.088,1.61358,0.696473
1.089,1.61407,0.6969
1.09,1.61455,0.697328
1.091,1.61504,0.697756
1.092,1.61553,0.698185
1.093,1.61602,0.698615
1.094,1.61651,0.699046
1.095,1.61699,0.699477
1.096,1.61748,0.699908
1.097,1.61796,0.70034
1.098,1.61845,0.700773
1.099,1.61893,0.701207
1.1,1.61942,0.701641
1.101,1.6199,0.702075
1.102,1.62038,0.70251
1.103,1.62086,0.702946
1.104,1.62135,0.703383
1.105,1.62183,0.70382
1.106,1.62231,0.704257
1.107,1.62279,0.704696
1.108,1.62327,0.705134
1.109,1.62375,0.705574
1.11,1.62422,0.706014
1.111,1.6247,0.706455
1.112,1.62518,0.706896
1.113,1.62565,0.707338
1.114,1.62613,0.707781
1.115,1.6266,0.708224
1.116,1.62708,0.708667
1.117,1.62755,0.709112
1.118,1.62803,0.709557
1.119,1.6285,0.710002
1.12,1.62897,0.710449
1.121,1.62944,0.710896
1.122,1.62991,0.711343
1.123,1.63039,0.711791
1.124,1.63086,0.71224
1.125,1.63132,0.712689
1.126,1.63179,0.713139
1.127,1.63226,0.71359
1.128,1.63273,0.714041
1.129,1.6332,0.714493
1.13,1.63366,0.714945
1.131,1.63413,0.715398
1.132,1.63459,0.715852
1.133,1.63506,0.716306
1.134,1.63552,0.716761
1.135,1.63598,0.717216
1.136,1.63645,0.717673
1.137,1.63691,0.718129
1.138,1.63737,0.718587
1.139,1.63783,0.719045
1.14,1.63829,0.719503
1.141,1.63875,0.719963
1.142,1.63921,0.720422
1.143,1.63967,0.720883
1.144,1.64013,0.721344
1.145,1.64058,0.721806
1.146,1.64104,0.722268
1.147,1.64149,0.722731
1.148,1.64195,0.723195
1.149,1.6424,0.723659
1.15,1.64286,0.724124
1.151,1.64331,0.724589
1.152,1.64376,0.725056
1.153,1.64422,0.725522
1.154,1.64467,0.72599
1.155,1.64512,0.726458
1.156,1.64557,0.726926
1.157,1.64602,0.727396
1.158,1.64647,0.727866
1.159,1.64691,0.728336
1.16,1.64736,0.728807
1.161,1.64781,0.729279
1.162,1.64825,0.729752
1.163,1.6487,0.730225
1.164,1.64914,0.730698
1.165,1.64959,0.731173
1.166,1.65003,0.731648
1.167,1.65048,0.732123
1.168,1.65092,0.732599
1.169,1.65136,0.733076
1.17,1.6518,0.733554
1.171,1.65224,0.734032
1.172,1.65268,0.734511
1.173,1.65312,0.73499
1.174,1.65356,0.73547
1.175,1.65399,0.735951
1.176,1.65443,0.736432
1.177,1.65487,0.736914
1.178,1.6553,0.737397
1.179,1.65574,0.73788
1.18,1.65617,0.738364
1.181,1.6566,0.738848
1.182,1.65704,0.739333
1.183,1.65747,0.739819
1.184,1.6579,0.740306
1.185,1.65833,0.740793
1.186,1.65876,0.74128
1.187,1.65919,0.741769
1.188,1.65962,0.742258
1.189,1.66005,0.742747
1.19,1.66047,0.743237
1.191,1.6609,0.743728
1.192,1.66132,0.74422
1.193,1.66175,0.744712
1.194,1.66217,0.745205
1.195,1.6626,0.745698
1.196,1.66302,0.746192
1.197,1.66344,0.746687
1.198,1.66386,0.747182
1.199,1.66428,0.747678
1.2,1.6647,0.748175
1.201,1.66512,0.748672
1.202,1.66554,0.74917
1.203,1.66596,0.749669
1.204,1.66638,0.750168
1.205,1.66679,0.750668
1.206,1.66721,0.751169
1.207,1.66762,0.75167
1.208,1.66804,0.752172
1.209,1.66845,0.752674
1.21,1.66886,0.753177
1.211,1.66927,0.753681
1.212,1.66969,0.754186
1.213,1.6701,0.754691
1.214,1.67051,0.755196
1.215,1.67092,0.755703
1.216,1.67132,0.75621
1.217,1.67173,0.756717
1.218,1.67214,0.757226
1.219,1.67254,0.757735
1.22,1.67295,0.758244
1.221,1.67335,0.758754
1.222,1.67376,0.759265
1.223,1.67416,0.759777
1.224,1.67456,0.760289
1.225,1.67496,0.760802
1.226,1.67536,0.761316
1.227,1.67576,0.76183
1.228,1.67616,0.762345
1.229,1.67656,0.76286
1.23,1.67696,0.763376
1.231,1.67736,0.763893
1.232,1.67775,0.76441
1.233,1.67815,0.764928
1.234,1.67854,0.765447
1.235,1.67894,0.765967
1.236,1.67933,0.766487
1.237,1.67972,0.767007
1.238,1.68011,0.767529
1.239,1.6805,0.768051
1.24,1.68089,0.768573
1.241,1.68128,0.769097
1.242,1.68167,0.769621
1.243,1.68206,0.770145
1.244,1.68244,0.77067
1.245,1.68283,0.771196
1.246,1.68321,0.771723
1.247,1.6836,0.77225
1.248,1.68398,0.772778
1.249,1.68436,0.773307
1.25,1.68475,0.773836
1.251,1.68513,0.774366
1.252,1.68551,0.774896
1.253,1.68589,0.775428
1.254,1.68627,0.775959
1.255,1.68664,0.776492
1.256,1.68702,0.777025
1.257,1.6874,0.777559
1.258,1.68777,0.778093
1.259,1.68815,0.778629
1.26,1.68852,0.779164
1.261,1.68889,0.779701
1.262,1.68927,0.780238
1.263,1.68964,0.780776
1.264,1.69001,0.781314
1.265,1.69038,0.781853
1.266,1.69074,0.782393
1.267,1.69111,0.782934
1.268,1.69148,0.783475
1.269,1.69185,0.784016
1.27,1.69221,0.784559
1.271,1.69258,0.785102
1.272,1.69294,0.785646
1.273,1.6933,0.78619
1.274,1.69366,0.786735
1.275,1.69403,0.787281
1.276,1.69439,0.787827
1.277,1.69475,0.788374
1.278,1.6951,0.788922
1.279,1.69546,0.78947
1.28,1.69582,0.790019
1.281,1.69618,0.790569
1.282,1.69653,0.79112
1.283,1.69689,0.791671
1.284,1.69724,0.792222
1.285,1.69759,0.792775
1.286,1.69794,0.793328
1.287,1.69829,0.793881
1.288,1.69864,0.794436
1.289,1.69899,0.794991
1.29,1.69934,0.795546
1.291,1.69969,0.796103
1.292,1.70004,0.79666
1.293,1.70038,0.797218
1.294,1.70073,0.797776
1.295,1.70107,0.798335
1.296,1.70141,0.798895
1.297,1.70176,0.799455
1.298,1.7021,0.800016
1.299,1.70244,0.800578
1.3,1.70278,0.80114
1.301,1.70311,0.801703
1.302,1.70345,0.802267
1.303,1.70379,0.802831
1.304,1.70413,0.803396
1.305,1.70446,0.803962
1.306,1.70479,0.804528
1.307,1.70513,0.805095
1.308,1.70546,0.805663
1.309,1.70579,0.806231
1.31,1.70612,0.8068
1.311,1.70645,0.80737
1.312,1.70678,0.80794
1.313,1.70711,0.808511
1.314,1.70744,0.809083
1.315,1.70776,0.809655
1.316,1.70809,0.810229
1.317,1.70841,0.810802
1.318,1.70873,0.811377
1.319,1.70906,0.811952
1.32,1.70938,0.812527
1.321,1.7097,0.813104
1.322,1.71002,0.813681
1.323,1.71034,0.814259
1.324,1.71065,0.814837
1.325,1.71097,0.815416
1.326,1.71129,0.815996
1.327,1.7116,0.816576
1.328,1.71191,0.817157
1.329,1.71223,0.817739
1.33,1.71254,0.818321
1.331,1.71285,0.818904
1.332,1.71316,0.819488
1.333,1.71347,0.820073
1.334,1.71378,0.820658
1.335,1.71409,0.821244
1.336,1.71439,0.82183
1.337,1.7147,0.822417
1.338,1.715,0.823005
1.339,1.71531,0.823593
1.34,1.71561,0.824182
1.341,1.71591,0.824772
1.342,1.71621,0.825363
1.343,1.71651,0.825954
1.344,1.71681,0.826546
1.345,1.71711,0.827138
1.346,1.7174,0.827731
1.347,1.7177,0.828325
1.348,1.71799,0.82892
1.349,1.71829,0.829515
1.35,1.71858,0.830111
1.351,1.71887,0.830707
1.352,1.71916,0.831304
1.353,1.71945,0.831902
1.354,1.71974,0.832501
1.355,1.72003,0.8331
1.356,1.72032,0.8337
1.357,1.7206,0.8343
1.358,1.72089,0.834901
1.359,1.72117,0.835503
1.36,1.72146,0.836106
1.361,1.72174,0.836709
1.362,1.72202,0.837313
1.363,1.7223,0.837917
1.364,1.72258,0.838523
1.365,1.72286,0.839129
1.366,1.72314,0.839735
1.367,1.72341,0.840342
1.368,1.72369,0.84095
1.369,1.72396,0.841559
1.37,1.72423,0.842168
1.371,1.72451,0.842778
1.372,1.72478,0.843389
1.373,1.72505,0.844
1.374,1.72532,0.844612
1.375,1.72558,0.845224
1.376,1.72585,0.845838
1.377,1.72612,0.846452
1.378,1.72638,0.847066
1.379,1.72665,0.847682
1.38,1.72691,0.848298
1.381,1.72717,0.848914
1.382,1.72743,0.849532
1.383,1.72769,0.85015
1.384,1.72795,0.850768
1.385,1.72821,0.851387
1.386,1.72847,0.852007
1.387,1.72872,0.852628
1.388,1.72898,0.853249
1.389,1.72923,0.853871
1.39,1.72948,0.854494
1.391,1.72973,0.855117
1.392,1.72999,0.855741
1.393,1.73023,0.856366
1.394,1.73048,0.856991
1.395,1.73073,0.857618
1.396,1.73098,0.858244
1.397,1.73122,0.858872
1.398,1.73147,0.8595
1.399,1.73171,0.860128
1.4,1.73195,0.860758
1.401,1.73219,0.861388
1.402,1.73243,0.862018
1.403,1.73267,0.86265
1.404,1.73291,0.863282
1.405,1.73315,0.863915
1.406,1.73338,0.864548
1.407,1.73362,0.865182
1.408,1.73385,0.865817
1.409,1.73408,0.866452
1.41,1.73432,0.867088
1.411,1.73455,0.867725
1.412,1.73478,0.868362
1.413,1.735,0.869
1.414,1.73523,0.869639
1.415,1.73546,0.870278
1.416,1.73568,0.870918
1.417,1.73591,0.871559
1.418,1.73613,0.8722
1.419,1.73635,0.872843
1.42,1.73657,0.873485
1.421,1.73679,0.874129
1.422,1.73701,0.874773
1.423,1.73723,0.875417
1.424,1.73745,0.876063
1.425,1.73766,0.876709
1.426,1.73787,0.877356
1.427,1.73809,0.878003
1.428,1.7383,0.878651
1.429,1.73851,0.8793
1.43,1.73872,0.879949
1.431,1.73893,0.880599
1.432,1.73914,0.88125
1.433,1.73934,0.881901
1.434,1.73955,0.882553
1.435,1.73975,0.883206
1.436,1.73996,0.883859
1.437,1.74016,0.884513
1.438,1.74036,0.885168
1.439,1.74056,0.885823
1.44,1.74076,0.886479
1.441,1.74096,0.887136
1.442,1.74115,0.887793
1.443,1.74135,0.888451
1.444,1.74154,0.88911
1.445,1.74173,0.889769
1.446,1.74193,0.890429
1.447,1.74212,0.89109
1.448,1.74231,0.891751
1.449,1.7425,0.892413
1.45,1.74268,0.893076
1.451,1.74287,0.893739
1.452,1.74306,0.894403
1.453,1.74324,0.895067
1.454,1.74342,0.895733
1.455,1.7436,0.896399
1.456,1.74378,0.897065
1.457,1.74396,0.897732
1.458,1.74414,0.8984
1.459,1.74432,0.899069
1.46,1.7445,0.899738
1.461,1.74467,0.900408
1.462,1.74484,0.901078
1.463,1.74502,0.90175
1.464,1.74519,0.902421
1.465,1.74536,0.903094
1.466,1.74553,0.903767
1.467,1.7457,0.904441
1.468,1.74586,0.905115
1.469,1.74603,0.90579
1.47,1.74619,0.906466
1.471,1.74636,0.907142
1.472,1.74652,0.907819
1.473,1.74668,0.908497
1.474,1.74684,0.909176
1.475,1.747,0.909855
1.476,1.74716,0.910534
1.477,1.74731,0.911215
1.478,1.74747,0.911895
1.479,1.74762,0.912577
1.48,1.74777,0.913259
1.481,1.74792,0.913942
1.482,1.74808,0.914626
1.483,1.74822,0.91531
1.484,1.74837,0.915995
1.485,1.74852,0.91668
1.486,1.74867,0.917367
1.487,1.74881,0.918053
1.488,1.74895,0.918741
1.489,1.7491,0.919429
1.49,1.74924,0.920118
1.491,1.74938,0.920807
1.492,1.74951,0.921497
1.493,1.74965,0.922188
1.494,1.74979,0.922879
1.495,1.74992,0.923571
1.496,1.75006,0.924264
1.497,1.75019,0.924957
1.498,1.75032,0.925651
1.499,1.75045,0.926345
1.5,1.75058,0.92704
1.501,1.75071,0.927736
1.502,1.75083,0.928433
1.503,1.75096,0.92913
1.504,1.75108,0.929828
1.505,1.75121,0.930526
1.506,1.75133,0.931225
1.507,1.75145,0.931925
1.508,1.75157,0.932625
1.509,1.75169,0.933326
1.51,1.7518,0.934027
1.511,1.75192,0.93473
1.512,1.75203,0.935432
1.513,1.75215,0.936136
1.514,1.75226,0.93684
1.515,1.75237,0.937545
1.516,1.75248,0.93825
1.517,1.75259,0.938956
1.518,1.75269,0.939663
1.519,1.7528,0.94037
1.52,1.7529,0.941078
1.521,1.75301,0.941787
1.522,1.75311,0.942496
1.523,1.75321,0.943206
1.524,1.75331,0.943916
1.525,1.75341,0.944627
1.526,1.7535,0.945339
1.527,1.7536,0.946051
1.528,1.75369,0.946764
1.529,1.75379,0.947478
1.53,1.75388,0.948192
1.531,1.75397,0.948907
1.532,1.75406,0.949622
1.533,1.75415,0.950338
1.534,1.75424,0.951055
1.535,1.75432,0.951772
1.536,1.75441,0.95249
1.537,1.75449,0.953209
1.538,1.75457,0.953928
1.539,1.75465,0.954648
1.54,1.75473,0.955368
1.541,1.75481,0.956089
1.542,1.75489,0.956811
1.543,1.75496,0.957533
1.544,1.75504,0.958256
1.545,1.75511,0.958979
1.546,1.75518,0.959704
1.547,1.75525,0.960428
1.548,1.75532,0.961154
1.549,1.75539,0.96188
1.55,1.75546,0.962606
1.551,1.75552,0.963333
1.552,1.75559,0.964061
1.553,1.75565,0.96479
1.554,1.75571,0.965519
1.555,1.75577,0.966248
1.556,1.75583,0.966979
1.557,1.75589,0.96771
1.558,1.75595,0.968441
1.559,1.756,0.969173
1.56,1.75606,0.969906
1.561,1.75611,0.970639
1.562,1.75616,0.971373
1.563,1.75621,0.972108
1.564,1.75626,0.972843
1.565,1.75631,0.973578
1.566,1.75635,0.974315
1.567,1.7564,0.975052
1.568,1.75644,0.975789
1.569,1.75649,0.976527
1.57,1.75653,0.977266
1.571,1.75657,0.978005
1.572,1.75661,0.978745
1.573,1.75664,0.979486
1.574,1.75668,0.980227
1.575,1.75671,0.980969
1.576,1.75675,0.981711
1.577,1.75678,0.982454
1.578,1.75681,0.983197
1.579,1.75684,0.983942
1.58,1.75687,0.984686
1.581,1.7569,0.985431
1.582,1.75692,0.986177
1.583,1.75695,0.986924
1.584,1.75697,0.987671
1.585,1.75699,0.988418
1.586,1.75701,0.989167
1.587,1.75703,0.989916
1.588,1.75705,0.990665
1.589,1.75706,0.991415
1.59,1.75708,0.992165
1.591,1.75709,0.992917
1.592,1.7571,0.993668
1.593,1.75712,0.994421
1.594,1.75713,0.995174
1.595,1.75713,0.995927
1.596,1.75714,0.996681
1.597,1.75715,0.997436
1.598,1.75715,0.998191
1.599,1.75715,0.998947
1.6,1.75716,0.999703
1.601,1.75716,1.00046
1.602,1.75716,1.00122
1.603,1.75715,1.00198
1.604,1.75715,1.00273
1.605,1.75715,1.00349
1.606,1.75714,1.00425
1.607,1.75713,1.00501
1.608,1.75712,1.00577
1.609,1.75711,1.00654
1.61,1.7571,1.0073
1.611,1.75709,1.00806
1.612,1.75707,1.00882
1.613,1.75706,1.00959
1.614,1.75704,1.01035
1.615,1.75702,1.01112
1.616,1.757,1.01188
1.617,1.75698,1.01265
1.618,1.75696,1.01341
1.619,1.75694,1.01418
1.62,1.75691,1.01495
1.621,1.75689,1.01572
1.622,1.75686,1.01649
1.623,1.75683,1.01726
1.624,1.7568,1.01803
1.625,1.75677,1.0188
1.626,1.75674,1.01957
1.627,1.7567,1.02034
1.628,1.75667,1.02111
1.629,1.75663,1.02188
1.63,1.75659,1.02266
1.631,1.75655,1.02343
1.632,1.75651,1.0242
1.633,1.75647,1.02498
1.634,1.75642,1.02575
1.635,1.75638,1.02653
1.636,1.75633,1.02731
1.637,1.75628,1.02808
1.638,1.75623,1.02886
1.639,1.75618,1.02964
1.64,1.75613,1.03042
1.641,1.75608,1.0312
1.642,1.75602,1.03198
1.643,1.75597,1.03276
1.644,1.75591,1.03354
1.645,1.75585,1.03432
1.646,1.75579,1.0351
1.647,1.75573,1.03588
1.648,1.75566,1.03667
1.649,1.7556,1.03745
1.65,1.75553,1.03823
1.651,1.75547,1.03902
1.652,1.7554,1.0398
1.653,1.75533,1.04059
1.654,1.75526,1.04137
1.655,1.75519,1.04216
1.656,1.75511,1.04295
1.657,1.75504,1.04374
1.658,1.75496,1.04452
1.659,1.75488,1.04531
1.66,1.7548,1.0461
1.661,1.75472,1.04689
1.662,1.75464,1.04768
1.663,1.75455,1.04847
1.664,1.75447,1.04926
1.665,1.75438,1.05005
1.666,1.7543,1.05085
1.667,1.75421,1.05164
1.668,1.75412,1.05243
1.669,1.75402,1.05323
1.67,1.75393,1.05402
1.671,1.75384,1.05481
1.672,1.75374,1.05561
1.673,1.75364,1.05641
1.674,1.75354,1.0572
1.675,1.75344,1.058
1.676,1.75334,1.0588
1.677,1.75324,1.05959
1.678,1.75313,1.06039
1.679,1.75303,1.06119
1.68,1.75292,1.06199
1.681,1.75281,1.06279
1.682,1.7527,1.06359
1.683,1.75259,1.06439
1.684,1.75248,1.06519
1.685,1.75236,1.06599
1.686,1.75225,1.06679
1.687,1.75213,1.0676
1.688,1.75201,1.0684
1.689,1.75189,1.0692
1.69,1.75177,1.07001
1.691,1.75165,1.07081
1.692,1.75152,1.07162
1.693,1.7514,1.07242
1.694,1.75127,1.07323
1.695,1.75114,1.07403
1.696,1.75101,1.07484
1.697,1.75088,1.07565
1.698,1.75075,1.07646
1.699,1.75062,1.07726
1.7,1.75048,1.07807
1.701,1.75034,1.07888
1.702,1.75021,1.07969
1.703,1.75007,1.0805
1.704,1.74993,1.08131
1.705,1.74978,1.08212
1.706,1.74964,1.08293
1.707,1.7495,1.08374
1.708,1.74935,1.08456
1.709,1.7492,1.08537
1.71,1.74905,1.08618
1.711,1.7489,1.087
1.712,1.74875,1.08781
1.713,1.7486,1.08863
1.714,1.74844,1.08944
1.715,1.74828,1.09026
1.716,1.74813,1.09107
1.717,1.74797,1.09189
1.718,1.74781,1.0927
1.719,1.74764,1.09352
1.72,1.74748,1.09434
1.721,1.74732,1.09516
1.722,1.74715,1.09598
1.723,1.74698,1.09679
1.724,1.74681,1.09761
1.725,1.74664,1.09843
1.726,1.74647,1.09925
1.727,1.7463,1.10007
1.728,1.74612,1.10089
1.729,1.74595,1.10172
1.73,1.74577,1.10254
1.731,1.74559,1.10336
1.732,1.74541,1.10418
1.733,1.74523,1.10501
1.734,1.74504,1.10583
1.735,1.74486,1.10665
1.736,1.74467,1.10748
1.737,1.74449,1.1083
1.738,1.7443,1.10913
1.739,1.74411,1.10995
1.74,1.74391,1.11078
1.741,1.74372,1.11161
1.742,1.74353,1.11243
1.743,1.74333,1.11326
1.744,1.74313,1.11409
1.745,1.74293,1.11491
1.746,1.74273,1.11574
1.747,1.74253,1.11657
1.748,1.74233,1.1174
1.749,1.74212,1.11823
1.75,1.74192,1.11906
1.751,1.74171,1.11989
1.752,1.7415,1.12072
1.753,1.74129,1.12155
1.754,1.74108,1.12238
1.755,1.74087,1.12322
1.756,1.74065,1.12405
1.757,1.74044,1.12488
1.758,1.74022,1.12571
1.759,1.74,1.12655
1.76,1.73978,1.12738
1.761,1.73956,1.12821
1.762,1.73934,1.12905
1.763,1.73911,1.12988
1.764,1.73889,1.13072
1.765,1.73866,1.13155
1.766,1.73843,1.13239
1.767,1.7382,1.13323
1.768,1.73797,1.13406
1.769,1.73774,1.1349
1.77,1.7375,1.13574
1.771,1.73726,1.13657
1.772,1.73703,1.13741
1.773,1.73679,1.13825
1.774,1.73655,1.13909
1.775,1.73631,1.13993
1.776,1.73606,1.14077
1.777,1.73582,1.14161
1.778,1.73557,1.14245
1.779,1.73533,1.14329
1.78,1.73508,1.14413
1.781,1.73483,1.14497
1.782,1.73458,1.14581
1.783,1.73432,1.14665
1.784,1.73407,1.14749
1.785,1.73381,1.14834
1.786,1.73356,1.14918
1.787,1.7333,1.15002
1.788,1.73304,1.15087
1.789,1.73278,1.15171
1.79,1.73251,1.15255
1.791,1.73225,1.1534
1.792,1.73198,1.15424
1.793,1.73172,1.15509
1.794,1.73145,1.15593
1.795,1.73118,1.15678
1.796,1.73091,1.15762
1.797,1.73063,1.15847
1.798,1.73036,1.15932
1.799,1.73008,1.16016
1.8,1.72981,1.16101
1.801,1.72953,1.16186
1.802,1.72925,1.1627
1.803,1.72897,1.16355
1.804,1.72868,1.1644
1.805,1.7284,1.16525
1.806,1.72811,1.1661
1.807,1.72783,1.16695
1.808,1.72754,1.1678
1.809,1.72725,1.16865
1.81,1.72696,1.1695
1.811,1.72666,1.17035
1.812,1.72637,1.1712
1.813,1.72608,1.17205
1.814,1.72578,1.1729
1.815,1.72548,1.17375
1.816,1.72518,1.1746
1.817,1.72488,1.17545
1.818,1.72458,1.1763
1.819,1.72427,1.17716
1.82,1.72397,1.17801
1.821,1.72366,1.17886
1.822,1.72335,1.17972
1.823,1.72304,1.18057
1.824,1.72273,1.18142
1.825,1.72242,1.18228
1.826,1.7221,1.18313
1.827,1.72179,1.18398
1.828,1.72147,1.18484
1.829,1.72115,1.18569
1.83,1.72083,1.18655
1.831,1.72051,1.1874
1.832,1.72019,1.18826
1.833,1.71987,1.18912
1.834,1.71954,1.18997
1.835,1.71921,1.19083
1.836,1.71889,1.19168
1.837,1.71856,1.19254
1.838,1.71823,1.1934
1.839,1.71789,1.19425
1.84,1.71756,1.19511
1.841,1.71723,1.19597
1.842,1.71689,1.19683
1.843,1.71655,1.19769
1.844,1.71621,1.19854
1.845,1.71587,1.1994
1.846,1.71553,1.20026
1.847,1.71518,1.20112
1.848,1.71484,1.20198
1.849,1.71449,1.20284
1.85,1.71415,1.2037
1.851,1.7138,1.20456
1.852,1.71345,1.20542
1.853,1.71309,1.20628
1.854,1.71274,1.20714
1.855,1.71239,1.208
1.856,1.71203,1.20886
1.857,1.71167,1.20972
1.858,1.71131,1.21058
1.859,1.71095,1.21144
1.86,1.71059,1.2123
1.861,1.71023,1.21316
1.862,1.70986,1.21403
1.863,1.7095,1.21489
1.864,1.70913,1.21575
1.865,1.70876,1.21661
1.866,1.70839,1.21747
1.867,1.70802,1.21834
1.868,1.70765,1.2192
1.869,1.70727,1.22006
1.87,1.7069,1.22092
1.871,1.70652,1.22179
1.872,1.70614,1.22265
1.873,1.70576,1.22351
1.874,1.70538,1.22438
1.875,1.705,1.22524
1.876,1.70461,1.2261
1.877,1.70423,1.22697
1.878,1.70384,1.22783
1.879,1.70345,1.2287
1.88,1.70306,1.22956
1.881,1.70267,1.23043
1.882,1.70228,1.23129
1.883,1.70189,1.23215
1.884,1.70149,1.23302
1.885,1.70109,1.23388
1.886,1.7007,1.23475
1.887,1.7003,1.23561
1.888,1.6999,1.23648
1.889,1.6995,1.23735
1.89,1.69909,1.23821
1.891,1.69869,1.23908
1.892,1.69828,1.23994
1.893,1.69787,1.24081
1.894,1.69746,1.24167
1.895,1.69705,1.24254
1.896,1.69664,1.24341
1.897,1.69623,1.24427
1.898,1.69582,1.24514
1.899,1.6954,1.24601
1.9,1.69498,1.24687
1.901,1.69456,1.24774
1.902,1.69414,1.2486
1.903,1.69372,1.24947
1.904,1.6933,1.25034
1.905,1.69288,1.25121
1.906,1.69245,1.25207
1.907,1.69202,1.25294
1.908,1.6916,1.25381
1.909,1.69117,1.25467
1.91,1.69074,1.25554
1.911,1.6903,1.25641
1.912,1.68987,1.25728
1.913,1.68944,1.25814
1.914,1.689,1.25901
1.915,1.68856,1.25988
1.916,1.68812,1.26074
1.917,1.68768,1.26161
1.918,1.68724,1.26248
1.919,1.6868,1.26335
1.92,1.68636,1.26422
1.921,1.68591,1.26508
1.922,1.68546,1.26595
1.923,1.68501,1.26682
1.924,1.68457,1.26769
1.925,1.68411,1.26855
1.926,1.68366,1.26942
1.927,1.68321,1.27029
1.928,1.68275,1.27116
1.929,1.6823,1.27203
1.93,1.68184,1.27289
1.931,1.68138,1.27376
1.932,1.68092,1.27463
1.933,1.68046,1.2755
1.934,1.68,1.27637
1.935,1.67953,1.27723
1.936,1.67907,1.2781
1.937,1.6786,1.27897
1.938,1.67813,1.27984
1.939,1.67766,1.2807
1.94,1.67719,1.28157
1.941,1.67672,1.28244
1.942,1.67624,1.28331
1.943,1.67577,1.28418
1.944,1.67529,1.28504
1.945,1.67482,1.28591
1.946,1.67434,1.28678
1.947,1.67386,1.28765
1.948,1.67338,1.28851
1.949,1.67289,1.28938
1.95,1.67241,1.29025
1.951,1.67192,1.29112
1.952,1.67144,1.29199
1.953,1.67095,1.29285
1.954,1.67046,1.29372
1.955,1.66997,1.29459
1.956,1.66948,1.29545
1.957,1.66898,1.29632
1.958,1.66849,1.29719
1.959,1.66799,1.29806
1.96,1.6675,1.29892
1.961,1.667,1.29979
1.962,1.6665,1.30066
1.963,1.666,1.30152
1.964,1.66549,1.30239
1.965,1.66499,1.30326
1.966,1.66449,1.30412
1.967,1.66398,1.30499
1.968,1.66347,1.30586
1.969,1.66296,1.30672
1.97,1.66245,1.30759
1.971,1.66194,1.30846
1.972,1.66143,1.30932
1.973,1.66091,1.31019
1.974,1.6604,1.31105
1.975,1.65988,1.31192
1.976,1.65937,1.31279
1.977,1.65885,1.31365
1.978,1.65833,1.31452
1.979,1.6578,1.31538
1.98,1.65728,1.31625
1.981,1.65676,1.31711
1.982,1.65623,1.31798
1.983,1.65571,1.31884
1.984,1.65518,1.31971
1.985,1.65465,1.32057
1.986,1.65412,1.32144
1.987,1.65359,1.3223
1.988,1.65305,1.32317
1.989,1.65252,1.32403
1.99,1.65198,1.32489
1.991,1.65145,1.32576
1.992,1.65091,1.32662
1.993,1.65037,1.32748
1.994,1.64983,1.32835
1.995,1.64929,1.32921
1.996,1.64874,1.33007
1.997,1.6482,1.33094
