t,K,Z
1,1.68446,0.499192
1.001,1.6853,0.499324
1.002,1.68614,0.499456
1.003,1.68699,0.499588
1.004,1.68783,0.499721
1.005,1.68867,0.499854
1.006,1.68952,0.499987
1.007,1.69036,0.500121
1.008,1.69121,0.500255
1.009,1.69205,0.500389
1.01,1.6929,0.500523
1.011,1.69374,0.500658
1.012,1.69459,0.500793
1.013,1.69544,0.500928
1.014,1.69628,0.501064
1.015,1.69713,0.501199
1.016,1.69797,0.501336
1.017,1.69882,0.501472
1.018,1.69967,0.501609
1.019,1.70052,0.501746
1.02,1.70136,0.501883
1.021,1.70221,0.502021
1.022,1.70306,0.502159
1.023,1.70391,0.502297
1.024,1.70475,0.502436
1.025,1.7056,0.502574
1.026,1.70645,0.502714
1.027,1.7073,0.502853
1.028,1.70815,0.502993
1.029,1.709,0.503133
1.03,1.70984,0.503273
1.031,1.71069,0.503414
1.032,1.71154,0.503555
1.033,1.71239,0.503696
1.034,1.71324,0.503837
1.035,1.71409,0.503979
1.036,1.71494,0.504121
1.037,1.71579,0.504264
1.038,1.71664,0.504407
1.039,1.71749,0.50455
1.04,1.71835,0.504693
1.041,1.7192,0.504837
1.042,1.72005,0.50498
1.043,1.7209,0.505125
1.044,1.72175,0.505269
1.045,1.7226,0.505414
1.046,1.72345,0.505559
1.047,1.72431,0.505705
1.048,1.72516,0.50585
1.049,1.72601,0.505996
1.05,1.72686,0.506143
1.051,1.72772,0.506289
1.052,1.72857,0.506436
1.053,1.72942,0.506583
1.054,1.73027,0.506731
1.055,1.73113,0.506879
1.056,1.73198,0.507027
1.057,1.73284,0.507175
1.058,1.73369,0.507324
1.059,1.73454,0.507473
1.06,1.7354,0.507622
1.061,1.73625,0.507772
1.062,1.73711,0.507922
1.063,1.73796,0.508072
1.064,1.73882,0.508223
1.065,1.73967,0.508374
1.066,1.74053,0.508525
1.067,1.74138,0.508676
1.068,1.74224,0.508828
1.069,1.74309,0.50898
1.07,1.74395,0.509132
1.071,1.7448,0.509285
1.072,1.74566,0.509438
1.073,1.74652,0.509591
1.074,1.74737,0.509745
1.075,1.74823,0.509899
1.076,1.74909,0.510053
1.077,1.74994,0.510207
1.078,1.7508,0.510362
1.079,1.75166,0.510517
1.08,1.75251,0.510672
1.081,1.75337,0.510828
1.082,1.75423,0.510984
1.083,1.75509,0.51114
1.084,1.75594,0.511297
1.085,1.7568,0.511454
1.086,1.75766,0.511611
1.087,1.75852,0.511769
1.088,1.75938,0.511926
1.089,1.76024,0.512084
1.09,1.7611,0.512243
1.091,1.76195,0.512402
1.092,1.76281,0.512561
1.093,1.76367,0.51272
1.094,1.76453,0.51288
1.095,1.76539,0.51304
1.096,1.76625,0.5132
1.097,1.76711,0.51336
1.098,1.76797,0.513521
1.099,1.76883,0.513682
1.1,1.76969,0.513844
1.101,1.77055,0.514006
1.102,1.77141,0.514168
1.103,1.77227,0.51433
1.104,1.77313,0.514493
1.105,1.77399,0.514656
1.106,1.77485,0.514819
1.107,1.77571,0.514983
1.108,1.77658,0.515147
1.109,1.77744,0.515311
1.11,1.7783,0.515475
1.111,1.77916,0.51564
1.112,1.78002,0.515805
1.113,1.78088,0.515971
1.114,1.78174,0.516136
1.115,1.78261,0.516302
1.116,1.78347,0.516469
1.117,1.78433,0.516635
1.118,1.78519,0.516802
1.119,1.78606,0.51697
1.12,1.78692,0.517137
1.121,1.78778,0.517305
1.122,1.78864,0.517473
1.123,1.78951,0.517642
1.124,1.79037,0.517811
1.125,1.79123,0.51798
1.126,1.7921,0.518149
1.127,1.79296,0.518319
1.128,1.79382,0.518489
1.129,1.79469,0.518659
1.13,1.79555,0.51883
1.131,1.79641,0.519001
1.132,1.79728,0.519172
1.133,1.79814,0.519344
1.134,1.79901,0.519516
1.135,1.79987,0.519688
1.136,1.80073,0.519861
1.137,1.8016,0.520033
1.138,1.80246,0.520207
1.139,1.80333,0.52038
1.14,1.80419,0.520554
1.141,1.80506,0.520728
1.142,1.80592,0.520902
1.143,1.80679,0.521077
1.144,1.80765,0.521252
1.145,1.80852,0.521427
1.146,1.80938,0.521603
1.147,1.81025,0.521779
1.148,1.81111,0.521955
1.149,1.81198,0.522131
1.15,1.81285,0.522308
1.151,1.81371,0.522485
1.152,1.81458,0.522663
1.153,1.81544,0.522841
1.154,1.81631,0.523019
1.155,1.81718,0.523197
1.156,1.81804,0.523376
1.157,1.81891,0.523555
1.158,1.81977,0.523734
1.159,1.82064,0.523914
1.16,1.82151,0.524094
1.161,1.82237,0.524274
1.162,1.82324,0.524455
1.163,1.82411,0.524636
1.164,1.82497,0.524817
1.165,1.82584,0.524998
1.166,1.82671,0.52518
1.167,1.82758,0.525362
1.168,1.82844,0.525545
1.169,1.82931,0.525727
1.17,1.83018,0.52591
1.171,1.83105,0.526094
1.172,1.83191,0.526278
1.173,1.83278,0.526461
1.174,1.83365,0.526646
1.175,1.83452,0.52683
1.176,1.83538,0.527015
1.177,1.83625,0.527201
1.178,1.83712,0.527386
1.179,1.83799,0.527572
1.18,1.83886,0.527758
1.181,1.83972,0.527945
1.182,1.84059,0.528131
1.183,1.84146,0.528319
1.184,1.84233,0.528506
1.185,1.8432,0.528694
1.186,1.84407,0.528882
1.187,1.84493,0.52907
1.188,1.8458,0.529259
1.189,1.84667,0.529448
1.19,1.84754,0.529637
1.191,1.84841,0.529827
1.192,1.84928,0.530017
1.193,1.85015,0.530207
1.194,1.85102,0.530397
1.195,1.85189,0.530588
1.196,1.85275,0.53078
1.197,1.85362,0.530971
1.198,1.85449,0.531163
1.199,1.85536,0.531355
1.2,1.85623,0.531547
1.201,1.8571,0.53174
1.202,1.85797,0.531933
1.203,1.85884,0.532127
1.204,1.85971,0.53232
1.205,1.86058,0.532514
1.206,1.86145,0.532709
1.207,1.86232,0.532903
1.208,1.86319,0.533098
1.209,1.86406,0.533293
1.21,1.86493,0.533489
1.211,1.8658,0.533685
1.212,1.86667,0.533881
1.213,1.86754,0.534078
1.214,1.86841,0.534274
1.215,1.86928,0.534472
1.216,1.87015,0.534669
1.217,1.87102,0.534867
1.218,1.87189,0.535065
1.219,1.87276,0.535263
1.22,1.87363,0.535462
1.221,1.8745,0.535661
1.222,1.87537,0.53586
1.223,1.87624,0.53606
1.224,1.87711,0.53626
1.225,1.87798,0.53646
1.226,1.87885,0.536661
1.227,1.87972,0.536862
1.228,1.88059,0.537063
1.229,1.88146,0.537265
1.23,1.88233,0.537467
1.231,1.8832,0.537669
1.232,1.88407,0.537871
1.233,1.88494,0.538074
1.234,1.88581,0.538277
1.235,1.88668,0.538481
1.236,1.88755,0.538684
1.237,1.88842,0.538888
1.238,1.88929,0.539093
1.239,1.89016,0.539298
1.24,1.89103,0.539503
1.241,1.8919,0.539708
1.242,1.89277,0.539914
1.243,1.89365,0.54012
1.244,1.89452,0.540326
1.245,1.89539,0.540532
1.246,1.89626,0.540739
1.247,1.89713,0.540947
1.248,1.898,0.541154
1.249,1.89887,0.541362
1.25,1.89974,0.54157
1.251,1.90061,0.541779
1.252,1.90148,0.541988
1.253,1.90235,0.542197
1.254,1.90322,0.542406
1.255,1.90409,0.542616
1.256,1.90496,0.542826
1.257,1.90583,0.543036
1.258,1.9067,0.543247
1.259,1.90758,0.543458
1.26,1.90845,0.54367
1.261,1.90932,0.543881
1.262,1.91019,0.544093
1.263,1.91106,0.544305
1.264,1.91193,0.544518
1.265,1.9128,0.544731
1.266,1.91367,0.544944
1.267,1.91454,0.545158
1.268,1.91541,0.545372
1.269,1.91628,0.545586
1.27,1.91715,0.5458
1.271,1.91802,0.546015
1.272,1.91889,0.54623
1.273,1.91976,0.546446
1.274,1.92063,0.546662
1.275,1.9215,0.546878
1.276,1.92237,0.547094
1.277,1.92324,0.547311
1.278,1.92411,0.547528
1.279,1.92499,0.547745
1.28,1.92586,0.547963
1.281,1.92673,0.548181
1.282,1.9276,0.548399
1.283,1.92847,0.548618
1.284,1.92934,0.548837
1.285,1.93021,0.549056
1.286,1.93108,0.549276
1.287,1.93195,0.549496
1.288,1.93282,0.549716
1.289,1.93369,0.549937
1.29,1.93456,0.550157
1.291,1.93543,0.550379
1.292,1.9363,0.5506
1.293,1.93717,0.550822
1.294,1.93804,0.551044
1.295,1.93891,0.551267
1.296,1.93978,0.551489
1.297,1.94065,0.551712
1.298,1.94152,0.551936
1.299,1.94238,0.55216
1.3,1.94325,0.552384
1.301,1.94412,0.552608
1.302,1.94499,0.552833
1.303,1.94586,0.553058
1.304,1.94673,0.553283
1.305,1.9476,0.553509
1.306,1.94847,0.553735
1.307,1.94934,0.553961
1.308,1.95021,0.554187
1.309,1.95108,0.554414
1.31,1.95195,0.554642
1.311,1.95282,0.554869
1.312,1.95369,0.555097
1.313,1.95455,0.555325
1.314,1.95542,0.555554
1.315,1.95629,0.555782
1.316,1.95716,0.556012
1.317,1.95803,0.556241
1.318,1.9589,0.556471
1.319,1.95977,0.556701
1.32,1.96063,0.556931
1.321,1.9615,0.557162
1.322,1.96237,0.557393
1.323,1.96324,0.557624
1.324,1.96411,0.557856
1.325,1.96498,0.558088
1.326,1.96584,0.55832
1.327,1.96671,0.558553
1.328,1.96758,0.558786
1.329,1.96845,0.559019
1.33,1.96931,0.559253
1.331,1.97018,0.559487
1.332,1.97105,0.559721
1.333,1.97192,0.559955
1.334,1.97278,0.56019
1.335,1.97365,0.560425
1.336,1.97452,0.560661
1.337,1.97539,0.560897
1.338,1.97625,0.561133
1.339,1.97712,0.561369
1.34,1.97799,0.561606
1.341,1.97885,0.561843
1.342,1.97972,0.562081
1.343,1.98059,0.562318
1.344,1.98145,0.562556
1.345,1.98232,0.562795
1.346,1.98319,0.563033
1.347,1.98405,0.563272
1.348,1.98492,0.563512
1.349,1.98579,0.563751
1.35,1.98665,0.563991
1.351,1.98752,0.564231
1.352,1.98838,0.564472
1.353,1.98925,0.564713
1.354,1.99011,0.564954
1.355,1.99098,0.565196
1.356,1.99184,0.565437
1.357,1.99271,0.56568
1.358,1.99357,0.565922
1.359,1.99444,0.566165
1.36,1.9953,0.566408
1.361,1.99617,0.566651
1.362,1.99703,0.566895
1.363,1.9979,0.567139
1.364,1.99876,0.567384
1.365,1.99963,0.567628
1.366,2.00049,0.567873
1.367,2.00136,0.568119
1.368,2.00222,0.568364
1.369,2.00308,0.56861
1.37,2.00395,0.568857
1.371,2.00481,0.569103
1.372,2.00567,0.56935
1.373,2.00654,0.569597
1.374,2.0074,0.569845
1.375,2.00826,0.570093
1.376,2.00913,0.570341
1.377,2.00999,0.57059
1.378,2.01085,0.570838
1.379,2.01172,0.571087
1.38,2.01258,0.571337
1.381,2.01344,0.571587
1.382,2.0143,0.571837
1.383,2.01516,0.572087
1.384,2.01603,0.572338
1.385,2.01689,0.572589
1.386,2.01775,0.57284
1.387,2.01861,0.573092
1.388,2.01947,0.573344
1.389,2.02033,0.573596
1.39,2.02119,0.573849
1.391,2.02206,0.574102
1.392,2.02292,0.574355
1.393,2.02378,0.574609
1.394,2.02464,0.574863
1.395,2.0255,0.575117
1.396,2.02636,0.575371
1.397,2.02722,0.575626
1.398,2.02808,0.575881
1.399,2.02894,0.576137
1.4,2.0298,0.576393
1.401,2.03066,0.576649
1.402,2.03152,0.576905
1.403,2.03237,0.577162
1.404,2.03323,0.577419
1.405,2.03409,0.577676
1.406,2.03495,0.577934
1.407,2.03581,0.578192
1.408,2.03667,0.57845
1.409,2.03753,0.578709
1.41,2.03838,0.578968
1.411,2.03924,0.579227
1.412,2.0401,0.579487
1.413,2.04096,0.579747
1.414,2.04181,0.580007
1.415,2.04267,0.580267
1.416,2.04353,0.580528
1.417,2.04439,0.580789
1.418,2.04524,0.581051
1.419,2.0461,0.581313
1.42,2.04695,0.581575
1.421,2.04781,0.581837
1.422,2.04867,0.5821
1.423,2.04952,0.582363
1.424,2.05038,0.582626
1.425,2.05123,0.58289
1.426,2.05209,0.583154
1.427,2.05294,0.583418
1.428,2.0538,0.583683
1.429,2.05465,0.583948
1.43,2.05551,0.584213
1.431,2.05636,0.584478
1.432,2.05721,0.584744
1.433,2.05807,0.585011
1.434,2.05892,0.585277
1.435,2.05978,0.585544
1.436,2.06063,0.585811
1.437,2.06148,0.586078
1.438,2.06233,0.586346
1.439,2.06319,0.586614
1.44,2.06404,0.586883
1.441,2.06489,0.587151
1.442,2.06574,0.58742
1.443,2.0666,0.58769
1.444,2.06745,0.587959
1.445,2.0683,0.588229
1.446,2.06915,0.588499
1.447,2.07,0.58877
1.448,2.07085,0.589041
1.449,2.0717,0.589312
1.45,2.07255,0.589583
1.451,2.0734,0.589855
1.452,2.07425,0.590127
1.453,2.0751,0.5904
1.454,2.07595,0.590673
1.455,2.0768,0.590946
1.456,2.07765,0.591219
1.457,2.0785,0.591493
1.458,2.07935,0.591767
1.459,2.0802,0.592041
1.46,2.08104,0.592316
1.461,2.08189,0.592591
1.462,2.08274,0.592866
1.463,2.08359,0.593141
1.464,2.08443,0.593417
1.465,2.08528,0.593693
1.466,2.08613,0.59397
1.467,2.08697,0.594247
1.468,2.08782,0.594524
1.469,2.08867,0.594801
1.47,2.08951,0.595079
1.471,2.09036,0.595357
1.472,2.0912,0.595635
1.473,2.09205,0.595914
1.474,2.09289,0.596193
1.475,2.09374,0.596472
1.476,2.09458,0.596752
1.477,2.09543,0.597031
1.478,2.09627,0.597312
1.479,2.09711,0.597592
1.48,2.09796,0.597873
1.481,2.0988,0.598154
1.482,2.09964,0.598436
1.483,2.10049,0.598717
1.484,2.10133,0.598999
1.485,2.10217,0.599282
1.486,2.10301,0.599564
1.487,2.10385,0.599847
1.488,2.1047,0.600131
1.489,2.10554,0.600414
1.49,2.10638,0.600698
1.491,2.10722,0.600982
1.492,2.10806,0.601267
1.493,2.1089,0.601552
1.494,2.10974,0.601837
1.495,2.11058,0.602122
1.496,2.11142,0.602408
1.497,2.11226,0.602694
1.498,2.11309,0.60298
1.499,2.11393,0.603267
1.5,2.11477,0.603554
1.501,2.11561,0.603841
1.502,2.11645,0.604129
1.503,2.11728,0.604416
1.504,2.11812,0.604705
1.505,2.11896,0.604993
1.506,2.11979,0.605282
1.507,2.12063,0.605571
1.508,2.12147,0.60586
1.509,2.1223,0.60615
1.51,2.12314,0.60644
1.511,2.12397,0.60673
1.512,2.12481,0.607021
1.513,2.12564,0.607312
1.514,2.12648,0.607603
1.515,2.12731,0.607895
1.516,2.12814,0.608186
1.517,2.12898,0.608479
1.518,2.12981,0.608771
1.519,2.13064,0.609064
1.52,2.13147,0.609357
1.521,2.13231,0.60965
1.522,2.13314,0.609944
1.523,2.13397,0.610238
1.524,2.1348,0.610532
1.525,2.13563,0.610827
1.526,2.13646,0.611121
1.527,2.13729,0.611417
1.528,2.13812,0.611712
1.529,2.13895,0.612008
1.53,2.13978,0.612304
1.531,2.14061,0.6126
1.532,2.14144,0.612897
1.533,2.14227,0.613194
1.534,2.14309,0.613491
1.535,2.14392,0.613789
1.536,2.14475,0.614086
1.537,2.14558,0.614385
1.538,2.1464,0.614683
1.539,2.14723,0.614982
1.54,2.14806,0.615281
1.541,2.14888,0.61558
1.542,2.14971,0.61588
1.543,2.15053,0.61618
1.544,2.15136,0.61648
1.545,2.15218,0.616781
1.546,2.15301,0.617081
1.547,2.15383,0.617383
1.548,2.15465,0.617684
1.549,2.15548,0.617986
1.55,2.1563,0.618288
1.551,2.15712,0.61859
1.552,2.15794,0.618893
1.553,2.15877,0.619196
1.554,2.15959,0.619499
1.555,2.16041,0.619802
1.556,2.16123,0.620106
1.557,2.16205,0.62041
1.558,2.16287,0.620715
1.559,2.16369,0.621019
1.56,2.16451,0.621324
1.561,2.16533,0.62163
1.562,2.16615,0.621935
1.563,2.16696,0.622241
1.564,2.16778,0.622547
1.565,2.1686,0.622854
1.566,2.16942,0.62316
1.567,2.17023,0.623468
1.568,2.17105,0.623775
1.569,2.17187,0.624083
1.57,2.17268,0.62439
1.571,2.1735,0.624699
1.572,2.17431,0.625007
1.573,2.17513,0.625316
1.574,2.17594,0.625625
1.575,2.17676,0.625934
1.576,2.17757,0.626244
1.577,2.17838,0.626554
1.578,2.1792,0.626864
1.579,2.18001,0.627175
1.58,2.18082,0.627486
1.581,2.18163,0.627797
1.582,2.18244,0.628108
1.583,2.18325,0.62842
1.584,2.18407,0.628732
1.585,2.18488,0.629044
1.586,2.18569,0.629357
1.587,2.18649,0.62967
1.588,2.1873,0.629983
1.589,2.18811,0.630296
1.59,2.18892,0.63061
1.591,2.18973,0.630924
1.592,2.19054,0.631238
1.593,2.19134,0.631553
1.594,2.19215,0.631868
1.595,2.19296,0.632183
1.596,2.19376,0.632498
1.597,2.19457,0.632814
1.598,2.19537,0.63313
1.599,2.19618,0.633447
1.6,2.19698,0.633763
1.601,2.19779,0.63408
1.602,2.19859,0.634397
1.603,2.19939,0.634715
1.604,2.2002,0.635032
1.605,2.201,0.63535
1.606,2.2018,0.635669
1.607,2.2026,0.635987
1.608,2.2034,0.636306
1.609,2.2042,0.636625
1.61,2.205,0.636945
1.611,2.2058,0.637264
1.612,2.2066,0.637584
1.613,2.2074,0.637905
1.614,2.2082,0.638225
1.615,2.209,0.638546
1.616,2.2098,0.638867
1.617,2.21059,0.639189
1.618,2.21139,0.63951
1.619,2.21219,0.639832
1.62,2.21298,0.640154
1.621,2.21378,0.640477
1.622,2.21457,0.6408
1.623,2.21537,0.641123
1.624,2.21616,0.641446
1.625,2.21696,0.64177
1.626,2.21775,0.642094
1.627,2.21854,0.642418
1.628,2.21934,0.642742
1.629,2.22013,0.643067
1.63,2.22092,0.643392
1.631,2.22171,0.643717
1.632,2.2225,0.644043
1.633,2.22329,0.644369
1.634,2.22408,0.644695
1.635,2.22487,0.645021
1.636,2.22566,0.645348
1.637,2.22645,0.645675
1.638,2.22724,0.646002
1.639,2.22802,0.64633
1.64,2.22881,0.646658
1.641,2.2296,0.646986
1.642,2.23039,0.647314
1.643,2.23117,0.647643
1.644,2.23196,0.647971
1.645,2.23274,0.648301
1.646,2.23353,0.64863
1.647,2.23431,0.64896
1.648,2.23509,0.64929
1.649,2.23588,0.64962
1.65,2.23666,0.64995
1.651,2.23744,0.650281
1.652,2.23822,0.650612
1.653,2.239,0.650943
1.654,2.23979,0.651275
1.655,2.24057,0.651607
1.656,2.24135,0.651939
1.657,2.24212,0.652271
1.658,2.2429,0.652604
1.659,2.24368,0.652937
1.66,2.24446,0.65327
1.661,2.24524,0.653603
1.662,2.24601,0.653937
1.663,2.24679,0.654271
1.664,2.24757,0.654605
1.665,2.24834,0.65494
1.666,2.24912,0.655275
1.667,2.24989,0.65561
1.668,2.25067,0.655945
1.669,2.25144,0.656281
1.67,2.25221,0.656616
1.671,2.25299,0.656952
1.672,2.25376,0.657289
1.673,2.25453,0.657625
1.674,2.2553,0.657962
1.675,2.25607,0.658299
1.676,2.25684,0.658637
1.677,2.25761,0.658975
1.678,2.25838,0.659312
1.679,2.25915,0.659651
1.68,2.25992,0.659989
1.681,2.26068,0.660328
1.682,2.26145,0.660667
1.683,2.26222,0.661006
1.684,2.26298,0.661345
1.685,2.26375,0.661685
1.686,2.26451,0.662025
1.687,2.26528,0.662365
1.688,2.26604,0.662706
1.689,2.26681,0.663047
1.69,2.26757,0.663388
1.691,2.26833,0.663729
1.692,2.26909,0.664071
1.693,2.26985,0.664412
1.694,2.27062,0.664754
1.695,2.27138,0.665097
1.696,2.27214,0.665439
1.697,2.2729,0.665782
1.698,2.27365,0.666125
1.699,2.27441,0.666469
1.7,2.27517,0.666812
1.701,2.27593,0.667156
1.702,2.27668,0.6675
1.703,2.27744,0.667844
1.704,2.2782,0.668189
1.705,2.27895,0.668534
1.706,2.27971,0.668879
1.707,2.28046,0.669224
1.708,2.28121,0.66957
1.709,2.28197,0.669915
1.71,2.28272,0.670262
1.711,2.28347,0.670608
1.712,2.28422,0.670954
1.713,2.28497,0.671301
1.714,2.28572,0.671648
1.715,2.28647,0.671996
1.716,2.28722,0.672343
1.717,2.28797,0.672691
1.718,2.28872,0.673039
1.719,2.28946,0.673387
1.72,2.29021,0.673736
1.721,2.29096,0.674085
1.722,2.2917,0.674434
1.723,2.29245,0.674783
1.724,2.29319,0.675132
1.725,2.29394,0.675482
1.726,2.29468,0.675832
1.727,2.29542,0.676182
1.728,2.29617,0.676533
1.729,2.29691,0.676884
1.73,2.29765,0.677234
1.731,2.29839,0.677586
1.732,2.29913,0.677937
1.733,2.29987,0.678289
1.734,2.30061,0.678641
1.735,2.30135,0.678993
1.736,2.30209,0.679345
1.737,2.30282,0.679698
1.738,2.30356,0.680051
1.739,2.3043,0.680404
1.74,2.30503,0.680757
1.741,2.30577,0.681111
1.742,2.3065,0.681464
1.743,2.30723,0.681819
1.744,2.30797,0.682173
1.745,2.3087,0.682527
1.746,2.30943,0.682882
1.747,2.31016,0.683237
1.748,2.31089,0.683592
1.749,2.31162,0.683948
1.75,2.31235,0.684303
1.751,2.31308,0.684659
1.752,2.31381,0.685015
1.753,2.31454,0.685372
1.754,2.31527,0.685728
1.755,2.31599,0.686085
1.756,2.31672,0.686442
1.757,2.31745,0.686799
1.758,2.31817,0.687157
1.759,2.31889,0.687515
1.76,2.31962,0.687872
1.761,2.32034,0.688231
1.762,2.32106,0.688589
1.763,2.32179,0.688948
1.764,2.32251,0.689307
1.765,2.32323,0.689666
1.766,2.32395,0.690025
1.767,2.32467,0.690384
1.768,2.32539,0.690744
1.769,2.3261,0.691104
1.77,2.32682,0.691464
1.771,2.32754,0.691825
1.772,2.32826,0.692185
1.773,2.32897,0.692546
1.774,2.32969,0.692907
1.775,2.3304,0.693268
1.776,2.33111,0.69363
1.777,2.33183,0.693992
1.778,2.33254,0.694354
1.779,2.33325,0.694716
1.78,2.33396,0.695078
1.781,2.33467,0.695441
1.782,2.33538,0.695804
1.783,2.33609,0.696167
1.784,2.3368,0.69653
1.785,2.33751,0.696893
1.786,2.33822,0.697257
1.787,2.33892,0.697621
1.788,2.33963,0.697985
1.789,2.34034,0.698349
1.79,2.34104,0.698714
1.791,2.34175,0.699078
1.792,2.34245,0.699443
1.793,2.34315,0.699809
1.794,2.34386,0.700174
1.795,2.34456,0.700539
1.796,2.34526,0.700905
1.797,2.34596,0.701271
1.798,2.34666,0.701637
1.799,2.34736,0.702004
1.8,2.34806,0.70237
1.801,2.34875,0.702737
1.802,2.34945,0.703104
1.803,2.35015,0.703471
1.804,2.35084,0.703839
1.805,2.35154,0.704206
1.806,2.35223,0.704574
1.807,2.35293,0.704942
1.808,2.35362,0.705311
1.809,2.35431,0.705679
1.81,2.355,0.706048
1.811,2.3557,0.706416
1.812,2.35639,0.706785
1.813,2.35708,0.707155
1.814,2.35777,0.707524
1.815,2.35845,0.707894
1.816,2.35914,0.708264
1.817,2.35983,0.708634
1.818,2.36052,0.709004
1.819,2.3612,0.709374
1.82,2.36189,0.709745
1.821,2.36257,0.710116
1.822,2.36326,0.710487
1.823,2.36394,0.710858
1.824,2.36462,0.711229
1.825,2.3653,0.711601
1.826,2.36598,0.711973
1.827,2.36666,0.712345
1.828,2.36734,0.712717
1.829,2.36802,0.713089
1.83,2.3687,0.713462
1.831,2.36938,0.713834
1.832,2.37006,0.714207
1.833,2.37073,0.714581
1.834,2.37141,0.714954
1.835,2.37208,0.715327
1.836,2.37276,0.715701
1.837,2.37343,0.716075
1.838,2.3741,0.716449
1.839,2.37478,0.716823
1.84,2.37545,0.717198
1.841,2.37612,0.717572
1.842,2.37679,0.717947
1.843,2.37746,0.718322
1.844,2.37813,0.718697
1.845,2.37879,0.719072
1.846,2.37946,0.719448
1.847,2.38013,0.719824
1.848,2.38079,0.720199
1.849,2.38146,0.720575
1.85,2.38212,0.720952
1.851,2.38279,0.721328
1.852,2.38345,0.721705
1.853,2.38411,0.722081
1.854,2.38477,0.722458
1.855,2.38543,0.722836
1.856,2.38609,0.723213
1.857,2.38675,0.72359
1.858,2.38741,0.723968
1.859,2.38807,0.724346
1.86,2.38873,0.724724
1.861,2.38938,0.725102
1.862,2.39004,0.72548
1.863,2.39069,0.725859
1.864,2.39135,0.726237
1.865,2.392,0.726616
1.866,2.39265,0.726995
1.867,2.39331,0.727374
1.868,2.39396,0.727754
1.869,2.39461,0.728133
1.87,2.39526,0.728513
1.871,2.39591,0.728893
1.872,2.39656,0.729273
1.873,2.3972,0.729653
1.874,2.39785,0.730033
1.875,2.3985,0.730414
1.876,2.39914,0.730794
1.877,2.39979,0.731175
1.878,2.40043,0.731556
1.879,2.40107,0.731937
1.88,2.40172,0.732319
1.881,2.40236,0.7327
1.882,2.403,0.733082
1.883,2.40364,0.733464
1.884,2.40428,0.733846
1.885,2.40492,0.734228
1.886,2.40556,0.73461
1.887,2.40619,0.734992
1.888,2.40683,0.735375
1.889,2.40746,0.735758
1.89,2.4081,0.73614
1.891,2.40873,0.736524
1.892,2.40937,0.736907
1.893,2.41,0.73729
1.894,2.41063,0.737674
1.895,2.41126,0.738057
1.896,2.41189,0.738441
1.897,2.41252,0.738825
1.898,2.41315,0.739209
1.899,2.41378,0.739593
1.9,2.41441,0.739978
1.901,2.41503,0.740362
1.902,2.41566,0.740747
1.903,2.41629,0.741132
1.904,2.41691,0.741517
1.905,2.41753,0.741902
1.906,2.41816,0.742287
1.907,2.41878,0.742672
1.908,2.4194,0.743058
1.909,2.42002,0.743444
1.91,2.42064,0.743829
1.911,2.42126,0.744215
1.912,2.42188,0.744602
1.913,2.42249,0.744988
1.914,2.42311,0.745374
1.915,2.42373,0.745761
1.916,2.42434,0.746147
1.917,2.42496,0.746534
1.918,2.42557,0.746921
1.919,2.42618,0.747308
1.92,2.42679,0.747695
1.921,2.4274,0.748083
1.922,2.42801,0.74847
1.923,2.42862,0.748858
1.924,2.42923,0.749246
1.925,2.42984,0.749633
1.926,2.43045,0.750021
1.927,2.43105,0.75041
1.928,2.43166,0.750798
1.929,2.43226,0.751186
1.93,2.43287,0.751575
1.931,2.43347,0.751963
1.932,2.43407,0.752352
1.933,2.43468,0.752741
1.934,2.43528,0.75313
1.935,2.43588,0.753519
1.936,2.43648,0.753909
1.937,2.43707,0.754298
1.938,2.43767,0.754687
1.939,2.43827,0.755077
1.94,2.43886,0.755467
1.941,2.43946,0.755857
1.942,2.44005,0.756247
1.943,2.44065,0.756637
1.944,2.44124,0.757027
1.945,2.44183,0.757417
1.946,2.44242,0.757808
1.947,2.44301,0.758198
1.948,2.4436,0.758589
1.949,2.44419,0.75898
1.95,2.44478,0.759371
1.951,2.44537,0.759762
1.952,2.44595,0.760153
1.953,2.44654,0.760544
1.954,2.44712,0.760936
1.955,2.44771,0.761327
1.956,2.44829,0.761719
1.957,2.44887,0.762111
1.958,2.44945,0.762502
1.959,2.45003,0.762894
1.96,2.45061,0.763286
1.961,2.45119,0.763679
1.962,2.45177,0.764071
1.963,2.45235,0.764463
1.964,2.45292,0.764856
1.965,2.4535,0.765248
1.966,2.45407,0.765641
1.967,2.45465,0.766034
1.968,2.45522,0.766426
1.969,2.45579,0.766819
1.97,2.45636,0.767213
1.971,2.45693,0.767606
1.972,2.4575,0.767999
1.973,2.45807,0.768392
1.974,2.45864,0.768786
1.975,2.45921,0.769179
1.976,2.45977,0.769573
1.977,2.46034,0.769967
1.978,2.4609,0.770361
1.979,2.46147,0.770755
1.98,2.46203,0.771149
1.981,2.46259,0.771543
1.982,2.46315,0.771937
1.983,2.46371,0.772331
1.984,2.46427,0.772726
